연도,월,일,기온 (°C),강수량 (mm),점심 피크타임 손님 수,저녁 피크타임 손님 수,대인 손님 수,소인 손님 수,테이블 회전률,광어 초밥 판매량,엔가와 초밥 판매량,연어 초밥 판매량,연어롤 판매량,연어 사시미 판매량,장어 초밥 판매량,장어덮밥 판매량,장어롤 판매량,광어 소비량(g),연어 소비량(g),장어 소비량(g)
2022,8,31,31.7,0.9,35,47,58,24,3.0,29,17,33,21,20,13,11,6,1639,2142,214
2022,9,1,22.4,2.3,72,96,122,46,3.1,69,42,79,51,47,31,26,15,4202,4405,590
2022,9,2,25.9,0.8,66,88,121,33,3.0,58,35,66,42,39,26,22,13,4165,4403,328
2022,9,3,26.4,3.9,132,220,256,96,3.9,134,81,151,99,92,66,55,33,8462,7974,1607
2022,9,4,23.1,0.0,145,242,289,98,4.3,162,98,183,119,111,79,66,39,10023,10731,1800
2022,9,5,23.3,0.0,72,96,133,35,2.8,69,42,79,51,47,31,26,15,3755,4392,426
2022,9,6,22.0,9.1,72,96,129,39,3.0,104,63,118,77,71,47,39,23,4076,4482,632
2022,9,7,22.5,0.0,72,96,119,49,3.3,104,63,118,77,71,47,39,23,3299,3812,416
2022,9,8,22.0,0.0,72,96,121,47,3.4,69,42,79,51,47,31,26,15,3632,4071,681
2022,9,9,25.5,0.0,66,88,111,43,3.2,58,35,66,42,39,26,22,13,3721,4150,402
2022,9,10,21.8,7.0,145,242,293,94,4.0,162,98,183,119,111,79,66,39,10031,8244,2140
2022,9,11,21.7,5.2,145,242,307,80,3.6,162,98,183,119,111,79,66,39,9308,9389,1755
2022,9,12,20.7,0.0,72,96,125,43,3.2,69,42,79,51,47,31,26,15,3745,4721,458
2022,9,13,24.0,7.4,72,96,122,46,2.6,69,42,79,51,47,31,26,15,3788,3945,427
2022,9,14,23.1,1.8,72,96,126,42,3.3,69,42,79,51,47,31,26,15,4166,5036,483
2022,9,15,20.7,0.0,72,96,133,35,2.5,69,42,79,51,47,31,26,15,3470,4656,643
2022,9,16,21.4,0.0,72,96,118,50,3.1,69,42,79,51,47,31,26,15,3366,4985,616
2022,9,17,22.7,0.0,145,242,286,101,4.0,162,98,183,119,111,79,66,39,9648,8985,1703
2022,9,18,19.2,0.0,132,220,268,84,3.5,134,81,151,99,92,66,55,33,8575,7719,2252
2022,9,19,20.4,0.0,72,96,122,46,3.1,69,42,79,51,47,31,26,15,3864,4728,514
2022,9,20,24.0,2.7,72,96,131,37,2.9,69,42,79,51,47,31,26,15,4377,4377,535
2022,9,21,25.4,0.0,66,88,108,46,3.2,58,35,66,42,39,26,22,13,3497,3521,428
2022,9,22,24.4,0.0,72,96,128,40,3.1,69,42,79,51,47,31,26,15,3622,4381,542
2022,9,23,24.4,13.9,54,76,96,34,3.3,48,29,55,35,33,22,18,11,2507,2964,384
2022,9,24,23.3,0.0,145,242,286,101,4.1,162,98,183,119,111,79,66,39,7978,7777,2569
2022,9,25,27.5,19.4,99,176,198,77,3.5,94,57,106,69,65,47,39,23,5158,5770,1226
2022,9,26,19.9,3.5,66,88,112,42,3.0,58,35,66,42,39,26,22,13,3110,4067,477
2022,9,27,21.1,0.0,72,96,121,47,2.9,69,42,79,51,47,31,26,15,3861,3590,553
2022,9,28,21.9,0.0,72,96,131,37,3.4,69,42,79,51,47,31,26,15,4033,3544,637
2022,9,29,20.2,0.0,72,96,118,50,3.0,69,42,79,51,47,31,26,15,3402,3917,345
2022,9,30,27.0,0.0,66,88,109,45,2.8,58,35,66,42,39,26,22,13,3814,3771,332
2022,10,1,19.6,0.0,180,300,341,139,3.6,219,133,248,162,151,108,90,54,11225,12586,3075
2022,10,2,16.9,0.0,180,300,341,139,4.4,219,133,248,162,151,108,90,54,9673,12969,2162
2022,10,3,19.4,0.0,90,120,152,58,3.2,95,57,108,70,64,43,36,21,3852,4775,765
2022,10,4,18.0,0.5,90,120,148,62,3.2,95,57,108,70,64,43,36,21,4483,4498,657
2022,10,5,17.9,0.0,90,120,148,62,3.3,95,57,108,70,64,43,36,21,3826,5794,606
2022,10,6,19.5,0.0,90,120,164,46,3.3,143,86,161,105,97,64,53,32,4430,6244,632
2022,10,7,19.5,0.0,90,120,167,43,2.8,143,86,161,105,97,64,53,32,4342,4455,762
2022,10,8,17.3,0.0,180,300,338,142,4.3,219,133,248,162,151,108,90,54,8713,10067,3276
2022,10,9,18.5,12.7,135,240,264,111,3.7,154,93,174,114,106,77,64,38,7147,8237,2764
2022,10,10,19.8,0.0,90,120,161,49,2.8,95,57,108,70,64,43,36,21,5620,5609,695
2022,10,11,18.1,0.0,90,120,151,59,3.4,95,57,108,70,64,43,36,21,4862,4565,503
2022,10,12,15.6,0.0,90,120,155,55,2.7,95,57,108,70,64,43,36,21,4477,5300,662
2022,10,13,21.6,0.0,99,132,174,57,2.8,115,69,130,84,78,52,43,26,5866,4953,945
2022,10,14,13.7,1.7,90,120,164,46,2.9,95,57,108,70,64,43,36,21,5013,5696,553
2022,10,15,20.1,3.5,198,330,403,125,3.9,265,161,300,196,182,130,108,65,10988,15449,2615
2022,10,16,20.5,3.7,198,330,371,157,3.7,265,161,300,196,182,130,108,65,10259,10566,2495
2022,10,17,20.8,0.0,99,132,168,63,3.0,115,69,130,84,78,52,43,26,5425,5991,737
2022,10,18,14.0,0.0,90,120,157,53,3.0,95,57,108,70,64,43,36,21,4975,4447,694
2022,10,19,17.5,4.7,90,120,164,46,3.2,95,57,108,70,64,43,36,21,5042,5906,490
2022,10,20,16.9,0.5,90,120,152,58,3.3,95,57,108,70,64,43,36,21,5075,5316,529
2022,10,21,12.9,0.0,90,120,157,53,3.4,95,57,108,70,64,43,36,21,5482,4977,601
2022,10,22,24.3,0.0,198,330,411,117,3.9,265,161,300,196,182,130,108,65,14070,12199,2928
2022,10,23,11.5,0.0,180,300,368,112,4.1,219,133,248,162,151,108,90,54,10332,10241,3526
2022,10,24,20.4,0.0,99,132,184,47,2.9,115,69,130,84,78,52,43,26,5126,5324,748
2022,10,25,13.8,0.0,90,120,154,56,3.1,95,57,108,70,64,43,36,21,4313,5164,848
2022,10,26,17.0,0.0,90,120,162,48,3.3,95,57,108,70,64,43,36,21,4420,5924,607
2022,10,27,15.5,0.0,90,120,160,50,2.6,95,57,108,70,64,43,36,21,4041,5158,645
2022,10,28,17.9,0.4,90,120,165,45,3.3,95,57,108,70,64,43,36,21,5158,5690,594
2022,10,29,14.1,0.0,180,300,346,134,4.0,219,133,248,162,151,108,90,54,11706,11758,3588
2022,10,30,19.0,0.0,180,300,358,122,3.7,219,133,248,162,151,108,90,54,10612,13168,2649
2022,10,31,18.3,3.4,90,120,156,54,3.3,95,57,108,70,64,43,36,21,5089,6005,784
2022,11,1,11.8,0.0,66,88,113,41,2.9,58,35,66,42,39,26,22,13,3658,4073,595
2022,11,2,14.8,4.1,66,88,113,41,2.9,58,35,66,42,39,26,22,13,3274,4432,386
2022,11,3,4.8,0.0,66,88,109,45,2.6,58,35,66,42,39,26,22,13,3375,3292,525
2022,11,4,13.4,0.0,66,88,116,38,2.7,58,35,66,42,39,26,22,13,3127,4150,543
2022,11,5,9.6,0.0,132,220,247,105,3.9,134,81,151,99,92,66,55,33,6451,9474,1325
2022,11,6,8.8,0.0,132,220,259,93,3.8,201,122,227,148,138,99,82,49,8715,9552,1484
2022,11,7,8.0,0.5,66,88,118,36,3.3,87,52,99,64,59,39,33,19,3452,3806,558
2022,11,8,9.9,0.0,66,88,121,33,2.6,58,35,66,42,39,26,22,13,3458,3647,539
2022,11,9,10.2,0.0,66,88,114,40,2.7,58,35,66,42,39,26,22,13,3313,3159,551
2022,11,10,10.9,0.0,66,88,111,43,3.3,58,35,66,42,39,26,22,13,2932,3533,441
2022,11,11,8.3,0.0,66,88,108,46,2.8,58,35,66,42,39,26,22,13,3776,4104,405
2022,11,12,9.9,0.0,132,220,271,81,3.6,134,81,151,99,92,66,55,33,7486,8948,1331
2022,11,13,15.2,0.0,132,220,248,104,4.5,134,81,151,99,92,66,55,33,7689,8468,2486
2022,11,14,7.0,0.0,66,88,120,34,2.6,58,35,66,42,39,26,22,13,3335,4428,551
2022,11,15,11.6,8.0,66,88,118,36,3.4,58,35,66,42,39,26,22,13,3163,3680,359
2022,11,16,9.4,0.0,66,88,113,41,3.2,58,35,66,42,39,26,22,13,3054,3343,569
2022,11,17,6.6,0.0,66,88,110,44,3.4,58,35,66,42,39,26,22,13,2985,4521,426
2022,11,18,12.9,0.0,66,88,121,33,2.9,58,35,66,42,39,26,22,13,3068,4423,563
2022,11,19,9.8,0.0,132,220,271,81,3.8,134,81,151,99,92,66,55,33,7057,8634,1775
2022,11,20,12.1,0.0,132,220,271,81,3.8,134,81,151,99,92,66,55,33,9353,9168,2438
2022,11,21,11.7,0.0,66,88,108,46,2.8,58,35,66,42,39,26,22,13,2796,3457,393
2022,11,22,8.1,2.6,66,88,115,39,3.4,58,35,66,42,39,26,22,13,3444,3986,399
2022,11,23,6.2,0.0,66,88,120,34,3.2,58,35,66,42,39,26,22,13,3127,3411,364
2022,11,24,8.8,0.0,66,88,118,36,3.0,58,35,66,42,39,26,22,13,4108,3967,562
2022,11,25,7.5,0.0,66,88,108,46,2.7,58,35,66,42,39,26,22,13,3659,3357,404
2022,11,26,8.0,0.0,132,220,274,78,4.2,134,81,151,99,92,66,55,33,8379,10039,1583
2022,11,27,11.0,0.0,132,220,271,81,4.2,134,81,151,99,92,66,55,33,6776,8599,2131
2022,11,28,9.7,26.5,49,70,83,36,3.5,40,24,45,29,27,18,15,9,2189,3517,310
2022,11,29,9.7,0.0,66,88,113,41,3.1,58,35,66,42,39,26,22,13,3484,4382,582
2022,11,30,9.2,0.0,66,88,120,34,3.4,58,35,66,42,39,26,22,13,3293,3248,462
2022,12,1,1.3,0.0,96,128,158,66,2.6,110,66,124,81,74,49,41,24,4109,4871,604
2022,12,2,4.1,0.0,96,128,166,58,2.5,110,66,124,81,74,49,41,24,4215,5456,510
2022,12,3,0.8,10.1,144,256,280,120,4.2,178,108,202,131,123,89,74,44,7148,11021,2804
2022,12,4,6.6,0.0,192,320,388,124,3.9,253,153,287,187,174,124,104,62,11159,13549,2579
2022,12,5,3.7,0.0,96,128,161,63,2.9,110,66,124,81,74,49,41,24,5599,5624,740
2022,12,6,8.3,8.6,96,128,161,63,2.9,165,99,187,121,112,74,62,37,4367,4733,521
2022,12,7,1.6,1.3,96,128,163,61,3.4,165,99,187,121,112,74,62,37,5273,5245,562
2022,12,8,4.7,0.0,96,128,173,51,3.0,110,66,124,81,74,49,41,24,4633,4647,629
2022,12,9,3.0,0.0,96,128,170,54,3.5,110,66,124,81,74,49,41,24,5133,4942,478
2022,12,10,3.5,0.0,192,320,376,136,4.0,253,153,287,187,174,124,104,62,13106,11159,3173
2022,12,11,8.7,0.0,192,320,366,146,4.1,253,153,287,187,174,124,104,62,10364,11789,2035
2022,12,12,7.0,0.0,96,128,177,47,2.5,110,66,124,81,74,49,41,24,5366,5054,916
2022,12,13,2.6,0.0,96,128,170,54,3.4,110,66,124,81,74,49,41,24,4399,6681,782
2022,12,14,2.0,0.5,96,128,166,58,2.6,110,66,124,81,74,49,41,24,5026,6611,528
2022,12,15,6.9,0.0,96,128,175,49,2.7,110,66,124,81,74,49,41,24,4710,4633,843
2022,12,16,1.8,0.0,96,128,169,55,3.0,110,66,124,81,74,49,41,24,5010,6297,556
2022,12,17,3.2,3.0,192,320,358,154,3.9,253,153,287,187,174,124,104,62,11161,11586,1997
2022,12,18,2.6,0.0,192,320,404,108,4.2,253,153,287,187,174,124,104,62,11404,12554,2146
2022,12,19,1.3,3.4,96,128,176,48,2.9,110,66,124,81,74,49,41,24,4508,6107,879
2022,12,20,0.3,0.0,96,128,160,64,3.3,110,66,124,81,74,49,41,24,4284,6038,793
2022,12,21,2.9,2.7,96,128,159,65,3.0,110,66,124,81,74,49,41,24,4344,6328,720
2022,12,22,4.4,0.0,96,128,163,61,3.3,110,66,124,81,74,49,41,24,5330,6447,868
2022,12,23,3.6,0.0,96,128,168,56,3.4,110,66,124,81,74,49,41,24,5209,5481,736
2022,12,24,2.8,0.0,192,320,380,132,3.9,253,153,287,187,174,124,104,62,12629,12345,2763
2022,12,25,-2.0,0.0,192,320,392,120,3.8,253,153,287,187,174,124,104,62,10752,11419,3618
2022,12,26,1.3,0.8,96,128,167,57,3.1,110,66,124,81,74,49,41,24,5243,5493,561
2022,12,27,4.2,0.0,96,128,159,65,3.2,110,66,124,81,74,49,41,24,4498,5569,887
2022,12,28,12.1,0.0,96,128,168,56,2.7,110,66,124,81,74,49,41,24,4446,6066,876
2022,12,29,0.2,0.0,96,128,162,62,3.2,110,66,124,81,74,49,41,24,4582,4965,904
2022,12,30,5.7,0.0,96,128,168,56,2.5,110,66,124,81,74,49,41,24,5571,4799,854
2022,12,31,3.8,6.6,192,320,364,148,4.5,253,153,287,187,174,124,104,62,10287,11315,2262
2023,1,1,4.2,2.2,120,200,230,90,4.3,109,66,124,81,75,54,45,27,5800,8277,1665
2023,1,2,-0.6,0.0,60,80,108,32,3.4,47,28,54,35,32,21,18,10,2861,3111,323
2023,1,3,3.0,4.6,60,80,111,29,3.4,47,28,54,35,32,21,18,10,2963,3067,518
2023,1,4,2.1,0.0,60,80,107,33,3.3,47,28,54,35,32,21,18,10,3152,3266,460
2023,1,5,2.0,0.0,60,80,108,32,3.0,47,28,54,35,32,21,18,10,2889,3561,501
2023,1,6,-2.5,0.0,51,68,87,32,2.6,60,36,68,44,41,27,22,13,2870,3511,482
2023,1,7,3.8,0.0,120,200,233,87,4.2,164,99,186,121,113,81,67,40,5953,9452,1611
2023,1,8,-3.3,0.0,102,170,190,82,3.5,93,56,105,68,64,45,38,22,6186,5617,1452
2023,1,9,2.3,0.0,60,80,101,39,2.7,47,28,54,35,32,21,18,10,3471,3944,387
2023,1,10,-2.8,0.0,51,68,94,25,3.2,40,24,45,29,27,18,15,9,3049,3398,464
2023,1,11,-1.1,2.7,60,80,100,40,2.5,47,28,54,35,32,21,18,10,2998,3650,303
2023,1,12,-1.3,0.0,60,80,107,33,2.8,47,28,54,35,32,21,18,10,3481,3278,560
2023,1,13,-3.0,0.0,51,68,88,31,3.3,40,24,45,29,27,18,15,9,2679,3220,457
2023,1,14,3.3,0.0,120,200,228,92,4.2,109,66,124,81,75,54,45,27,6021,7879,1342
2023,1,15,-0.8,0.0,120,200,230,90,4.5,109,66,124,81,75,54,45,27,8047,9333,1891
2023,1,16,5.8,0.4,60,80,111,29,2.9,47,28,54,35,32,21,18,10,3397,3957,457
2023,1,17,2.1,0.0,60,80,100,40,3.2,47,28,54,35,32,21,18,10,2936,2968,397
2023,1,18,1.5,3.8,60,80,111,29,2.7,47,28,54,35,32,21,18,10,2917,2942,321
2023,1,19,0.9,8.2,60,80,99,41,2.7,47,28,54,35,32,21,18,10,3446,3416,471
2023,1,20,-4.0,0.0,51,68,92,27,3.3,40,24,45,29,27,18,15,9,2470,2937,455
2023,1,21,-4.1,0.0,102,170,202,70,4.2,93,56,105,68,64,45,38,22,5262,5681,2007
2023,1,22,-1.5,0.7,120,200,229,91,3.9,109,66,124,81,75,54,45,27,7616,8417,1625
2023,1,23,1.7,0.6,60,80,101,39,2.8,47,28,54,35,32,21,18,10,2691,4053,503
2023,1,24,5.7,7.5,60,80,111,29,2.5,47,28,54,35,32,21,18,10,3541,2972,421
2023,1,25,2.7,10.0,45,64,85,24,2.8,33,20,37,24,22,15,12,7,2961,2289,298
2023,1,26,-0.5,0.1,60,80,105,35,2.7,47,28,54,35,32,21,18,10,3102,3583,390
2023,1,27,-2.6,0.0,51,68,93,26,3.3,40,24,45,29,27,18,15,9,2886,3181,277
2023,1,28,1.2,0.0,120,200,246,74,4.3,109,66,124,81,75,54,45,27,7845,7228,1337
2023,1,29,-4.6,0.3,102,170,209,63,4.3,93,56,105,68,64,45,38,22,6596,7450,1610
2023,1,30,-2.4,1.7,51,68,85,34,3.2,40,24,45,29,27,18,15,9,2729,3433,469
2023,1,31,-0.1,3.0,60,80,108,32,3.2,47,28,54,35,32,21,18,10,3114,3159,398
2023,2,1,2.2,0.0,60,80,103,37,2.7,50,30,57,37,34,22,19,11,3449,3707,418
2023,2,2,0.4,6.9,60,80,98,42,2.6,50,30,57,37,34,22,19,11,3260,4092,500
2023,2,3,5.0,0.0,60,80,104,36,2.9,50,30,57,37,34,22,19,11,2713,3480,529
2023,2,4,2.3,0.0,120,200,237,83,3.5,115,70,131,85,79,57,47,28,6689,8098,1592
2023,2,5,-2.5,0.0,102,170,208,64,4.0,98,59,111,72,67,48,40,24,6303,7735,1731
2023,2,6,3.9,0.0,60,80,111,29,2.9,75,45,85,55,51,34,28,17,3380,3904,314
2023,2,7,1.6,2.0,60,80,100,40,3.2,75,45,85,55,51,34,28,17,2581,3093,289
2023,2,8,1.6,0.0,60,80,108,32,2.9,50,30,57,37,34,22,19,11,3532,3895,507
2023,2,9,4.4,0.0,60,80,105,35,2.5,50,30,57,37,34,22,19,11,3158,2829,352
2023,2,10,2.2,0.0,60,80,105,35,2.6,50,30,57,37,34,22,19,11,3108,3958,481
2023,2,11,0.7,0.0,120,200,252,68,3.6,115,70,131,85,79,57,47,28,8772,8739,1949
2023,2,12,-2.1,2.3,102,170,215,57,4.4,98,59,111,72,67,48,40,24,7300,5556,1547
2023,2,13,1.8,0.0,60,80,101,39,2.8,50,30,57,37,34,22,19,11,3432,3561,413
2023,2,14,5.5,0.0,60,80,104,36,2.9,50,30,57,37,34,22,19,11,2754,3576,486
2023,2,15,3.3,0.0,60,80,99,41,3.2,50,30,57,37,34,22,19,11,2924,3338,528
2023,2,16,7.6,4.3,60,80,107,33,3.1,50,30,57,37,34,22,19,11,3477,3373,306
2023,2,17,4.1,0.0,60,80,103,37,2.8,50,30,57,37,34,22,19,11,3476,3292,430
2023,2,18,-1.9,0.0,120,200,225,95,3.7,115,70,131,85,79,57,47,28,6422,9399,2345
2023,2,19,-0.5,0.0,120,200,226,94,4.1,115,70,131,85,79,57,47,28,7644,9442,1797
2023,2,20,-0.6,0.0,60,80,103,37,2.7,50,30,57,37,34,22,19,11,2645,3629,414
2023,2,21,-1.2,0.0,60,80,109,31,2.6,50,30,57,37,34,22,19,11,2829,3069,478
2023,2,22,-1.6,7.6,60,80,102,38,3.2,50,30,57,37,34,22,19,11,2901,3812,535
2023,2,23,4.1,0.0,60,80,111,29,2.6,50,30,57,37,34,22,19,11,3166,3042,523
2023,2,24,-4.4,0.0,51,68,93,26,3.4,42,25,48,31,29,19,16,9,2689,3296,447
2023,2,25,-0.9,28.9,90,160,197,53,3.8,81,49,92,60,56,41,34,20,6457,7341,1145
2023,2,26,0.8,0.0,120,200,241,79,3.7,115,70,131,85,79,57,47,28,6766,8724,2034
2023,2,27,3.6,0.0,60,80,100,40,3.2,50,30,57,37,34,22,19,11,2544,3124,356
2023,2,28,2.5,0.0,60,80,100,40,3.3,50,30,57,37,34,22,19,11,3463,3148,306
2023,3,1,10.1,8.4,66,88,111,43,3.3,58,35,66,42,39,26,22,13,3482,4104,537
2023,3,2,8.5,0.0,66,88,115,39,2.6,58,35,66,42,39,26,22,13,3746,4547,526
2023,3,3,9.7,0.0,66,88,117,37,3.3,58,35,66,42,39,26,22,13,4019,3623,554
2023,3,4,5.0,0.0,132,220,273,79,3.5,134,81,151,99,92,66,55,33,8678,9947,2045
2023,3,5,7.1,5.3,132,220,273,79,4.2,134,81,151,99,92,66,55,33,8229,10500,1464
2023,3,6,12.0,0.0,66,88,122,32,3.3,87,52,99,64,59,39,33,19,4259,3415,468
2023,3,7,4.9,0.0,66,88,111,43,3.2,87,52,99,64,59,39,33,19,3027,3277,524
2023,3,8,9.3,3.1,66,88,108,46,3.5,58,35,66,42,39,26,22,13,3681,3140,403
2023,3,9,8.4,0.0,66,88,111,43,2.7,58,35,66,42,39,26,22,13,3596,3206,400
2023,3,10,7.6,0.0,66,88,117,37,3.4,58,35,66,42,39,26,22,13,3969,3153,432
2023,3,11,12.2,14.3,99,176,199,76,4.2,94,57,106,69,65,47,39,23,6917,6167,1285
2023,3,12,12.2,4.1,132,220,254,98,4.1,134,81,151,99,92,66,55,33,8377,8366,2026
2023,3,13,5.4,0.0,66,88,120,34,3.4,58,35,66,42,39,26,22,13,3521,4213,389
2023,3,14,6.6,3.4,66,88,119,35,2.6,58,35,66,42,39,26,22,13,3614,4368,607
2023,3,15,7.2,0.0,66,88,112,42,3.4,58,35,66,42,39,26,22,13,3118,4407,488
2023,3,16,9.8,0.4,66,88,109,45,3.5,58,35,66,42,39,26,22,13,2881,3296,454
2023,3,17,7.1,0.0,66,88,122,32,3.4,58,35,66,42,39,26,22,13,3788,3210,400
2023,3,18,10.6,0.0,132,220,258,94,3.9,134,81,151,99,92,66,55,33,8395,7124,1358
2023,3,19,16.4,0.0,132,220,268,84,4.2,134,81,151,99,92,66,55,33,7271,9809,2220
2023,3,20,3.1,0.0,66,88,122,32,2.5,58,35,66,42,39,26,22,13,3730,3710,460
2023,3,21,3.8,19.3,49,70,89,30,2.8,40,24,45,29,27,18,15,9,2782,2979,331
2023,3,22,11.2,6.1,66,88,108,46,2.9,58,35,66,42,39,26,22,13,2767,3497,391
2023,3,23,8.5,0.0,66,88,112,42,3.3,58,35,66,42,39,26,22,13,3684,3940,402
2023,3,24,5.8,0.0,66,88,119,35,3.4,58,35,66,42,39,26,22,13,3738,4165,500
2023,3,25,5.6,0.0,132,220,261,91,4.1,134,81,151,99,92,66,55,33,7782,8891,1849
2023,3,26,5.0,0.0,132,220,260,92,3.7,134,81,151,99,92,66,55,33,7438,8607,1681
2023,3,27,8.9,0.0,66,88,108,46,2.9,58,35,66,42,39,26,22,13,3045,3459,561
2023,3,28,4.0,4.2,66,88,119,35,3.0,58,35,66,42,39,26,22,13,3781,4196,356
2023,3,29,4.5,0.0,66,88,118,36,2.7,58,35,66,42,39,26,22,13,3880,4516,448
2023,3,30,8.2,0.9,66,88,110,44,2.7,58,35,66,42,39,26,22,13,3475,3858,339
2023,3,31,8.6,0.0,66,88,111,43,2.9,58,35,66,42,39,26,22,13,3424,4511,487
2023,4,1,14.1,0.0,180,300,349,131,4.4,219,133,248,162,151,108,90,54,11803,10001,1925
2023,4,2,6.3,0.0,180,300,367,113,4.4,219,133,248,162,151,108,90,54,10311,9917,2895
2023,4,3,10.8,0.3,90,120,148,62,2.9,95,57,108,70,64,43,36,21,4222,5413,572
2023,4,4,15.7,4.0,90,120,165,45,3.1,95,57,108,70,64,43,36,21,4775,4779,676
2023,4,5,10.7,0.0,90,120,160,50,2.5,95,57,108,70,64,43,36,21,5524,4770,709
2023,4,6,12.0,7.0,90,120,158,52,3.2,143,86,161,105,97,64,53,32,5295,5649,484
2023,4,7,10.9,0.0,90,120,156,54,3.5,143,86,161,105,97,64,53,32,4937,4819,567
2023,4,8,19.4,0.0,180,300,343,137,4.2,219,133,248,162,151,108,90,54,9385,11961,1857
2023,4,9,10.9,0.0,180,300,351,129,4.0,219,133,248,162,151,108,90,54,10913,10794,3555
2023,4,10,15.2,0.0,90,120,153,57,2.8,95,57,108,70,64,43,36,21,3972,5685,466
2023,4,11,15.0,33.6,67,96,119,44,2.9,66,40,75,49,45,31,25,15,3035,4092,563
2023,4,12,13.5,1.9,90,120,163,47,3.0,95,57,108,70,64,43,36,21,5183,5928,777
2023,4,13,19.5,0.0,90,120,160,50,2.5,95,57,108,70,64,43,36,21,5094,4944,761
2023,4,14,15.4,0.0,90,120,148,62,2.8,95,57,108,70,64,43,36,21,4546,6148,653
2023,4,15,19.1,1.7,180,300,374,106,3.6,219,133,248,162,151,108,90,54,9366,10893,3403
2023,4,16,14.2,0.0,180,300,366,114,4.3,219,133,248,162,151,108,90,54,12490,10695,2837
2023,4,17,17.2,0.6,90,120,154,56,2.9,95,57,108,70,64,43,36,21,4528,4286,468
2023,4,18,18.9,0.0,90,120,148,62,3.0,95,57,108,70,64,43,36,21,5098,5797,551
2023,4,19,15.0,0.0,90,120,160,50,3.5,95,57,108,70,64,43,36,21,4989,6180,650
2023,4,20,12.6,3.8,90,120,147,63,2.7,95,57,108,70,64,43,36,21,3990,4885,691
2023,4,21,16.8,1.9,90,120,164,46,2.6,95,57,108,70,64,43,36,21,4213,5295,449
2023,4,22,10.9,0.0,180,300,379,101,4.0,219,133,248,162,151,108,90,54,10893,13670,2614
2023,4,23,15.5,0.0,180,300,361,119,3.8,219,133,248,162,151,108,90,54,12624,10236,2596
2023,4,24,14.3,0.0,90,120,158,52,3.2,95,57,108,70,64,43,36,21,4221,4987,444
2023,4,25,12.7,0.0,90,120,148,62,3.1,95,57,108,70,64,43,36,21,3732,4491,497
2023,4,26,17.9,0.0,90,120,149,61,3.4,95,57,108,70,64,43,36,21,4041,5289,723
2023,4,27,14.3,13.7,67,96,126,37,3.2,66,40,75,49,45,31,25,15,3326,3574,446
2023,4,28,12.6,3.3,90,120,149,61,3.3,95,57,108,70,64,43,36,21,4521,4365,825
2023,4,29,17.6,0.0,180,300,342,138,3.9,219,133,248,162,151,108,90,54,8668,10147,2214
2023,4,30,11.3,0.1,180,300,371,109,4.4,219,133,248,162,151,108,90,54,9552,11996,3505
2023,5,1,16.9,4.7,66,88,117,37,3.0,64,38,72,47,43,29,24,14,3408,3109,439
2023,5,2,20.1,0.0,72,96,128,40,3.0,76,46,87,56,52,34,29,17,3990,4879,578
2023,5,3,20.2,4.8,72,96,134,34,2.7,76,46,87,56,52,34,29,17,3554,4734,533
2023,5,4,14.9,0.0,66,88,112,42,2.7,64,38,72,47,43,29,24,14,2935,3996,425
2023,5,5,22.5,5.4,72,96,133,35,3.0,76,46,87,56,52,34,29,17,3512,3614,372
2023,5,6,19.3,0.0,132,220,256,96,4.4,221,134,250,163,152,108,90,54,7760,10039,2464
2023,5,7,16.1,0.0,132,220,279,73,4.1,221,134,250,163,152,108,90,54,9354,9319,2008
2023,5,8,13.0,0.0,66,88,109,45,3.0,64,38,72,47,43,29,24,14,3619,4364,632
2023,5,9,20.5,0.0,72,96,133,35,2.5,76,46,87,56,52,34,29,17,3596,4278,384
2023,5,10,24.3,0.0,72,96,133,35,3.1,76,46,87,56,52,34,29,17,4269,4289,477
2023,5,11,18.4,0.0,66,88,114,40,2.8,64,38,72,47,43,29,24,14,3699,4455,411
2023,5,12,18.0,0.0,66,88,120,34,3.2,64,38,72,47,43,29,24,14,4099,4223,329
2023,5,13,12.7,0.0,132,220,265,87,4.2,147,89,166,108,101,72,60,36,8808,7712,2008
2023,5,14,21.1,0.0,145,242,302,85,3.6,178,108,201,131,122,87,73,43,10410,11595,1678
2023,5,15,17.3,0.0,66,88,111,43,3.1,64,38,72,47,43,29,24,14,3439,4087,594
2023,5,16,17.0,0.0,66,88,113,41,2.9,64,38,72,47,43,29,24,14,3286,4070,402
2023,5,17,12.9,0.0,66,88,120,34,2.8,64,38,72,47,43,29,24,14,3611,4049,629
2023,5,18,15.1,0.0,66,88,108,46,2.9,64,38,72,47,43,29,24,14,3287,3348,555
2023,5,19,15.8,0.0,66,88,117,37,2.7,64,38,72,47,43,29,24,14,3494,4414,509
2023,5,20,17.4,0.0,132,220,263,89,4.4,147,89,166,108,101,72,60,36,8568,8664,2109
2023,5,21,16.2,0.0,132,220,255,97,4.3,147,89,166,108,101,72,60,36,8244,8526,2401
2023,5,22,18.7,0.6,66,88,108,46,3.0,64,38,72,47,43,29,24,14,3669,3870,506
2023,5,23,20.3,0.0,72,96,132,36,2.6,76,46,87,56,52,34,29,17,4559,3719,636
2023,5,24,21.6,0.0,72,96,128,40,2.6,76,46,87,56,52,34,29,17,4042,3458,512
2023,5,25,20.3,6.2,72,96,122,46,3.0,76,46,87,56,52,34,29,17,3248,4711,411
